"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","yr_built","zipcode","latitude","longitude","census_tract","tract_name","pop_estimate","median_age","LHS","HS","SC","BACH","GRAD","prop_poverty"
8562901830,20140805,454800,4,2.25,2490,10720,1,0,1979,98074,47.6136981308356,-122.060007667232,53033032203,"Census Tract 322.03, King County, Washington",7919,39,0.01,0.04,0.27,0.44,0.23,0.04
98000150,20150102,1465000,4,4,4930,22093,2,0,2004,98075,47.5874062661548,-121.964944519769,53033032215,"Census Tract 322.15, King County, Washington",5197,35.2,0.01,0.03,0.12,0.49,0.34,0.01
293760150,20141017,1040000,4,3.5,4320,8490,2,0,2005,98029,47.5567967433254,-122.028924684307,53033032208,"Census Tract 322.08, King County, Washington",9749,44.6,0.02,0.11,0.25,0.37,0.26,0.05
1430800258,20140527,244000,3,1,910,5250,1,0,1971,98166,47.4729036354535,-122.351963193517,53033027600,"Census Tract 276, King County, Washington",4818,31.3,0.19,0.19,0.32,0.21,0.09,0.2
7202340720,20140520,620000,3,2.5,2480,9041,2,0,2004,98053,47.679696843696,-122.035049479418,53033032329,"Census Tract 323.29, King County, Washington",9212,35.9,0.02,0.05,0.17,0.39,0.38,0.02
2112700845,20140528,270000,3,1.75,1300,4127,1,0,1918,98106,47.5353033797479,-122.35208355522,53033010800,"Census Tract 108, King County, Washington",4970,36,0.05,0.2,0.35,0.26,0.14,0.16
2525059077,20140520,765000,4,2.25,2560,12100,1,0,1976,98052,47.6310079512229,-122.108071243517,53033022902,"Census Tract 229.02, King County, Washington",6490,37.4,0.03,0.05,0.19,0.46,0.27,0.05
2521059060,20150501,490000,3,2.25,2840,107157,2,0,1983,98092,47.2847912361893,-122.117958393487,53033031204,"Census Tract 312.04, King County, Washington",6169,50.2,0.06,0.27,0.36,0.24,0.08,0.04
6684500040,20141202,725000,3,1,940,8377,1,0,1952,98004,47.5974081110829,-122.200075044878,53033023900,"Census Tract 239, King County, Washington",7179,43,0.04,0.08,0.21,0.44,0.24,0.12
7812801590,20141030,219900,3,1,860,6664,1,0,1944,98178,47.4931057514129,-122.247099700178,53033026100,"Census Tract 261, King County, Washington",8310,36.5,0.21,0.31,0.38,0.07,0.03,0.14
7525950180,20140701,1060000,4,2.5,4570,16015,2,0,1990,98074,47.6245967877452,-122.066951184118,53033032316,"Census Tract 323.16, King County, Washington",5512,39.5,0.02,0.05,0.15,0.48,0.3,0.03
3613600150,20150105,300523,3,2.5,2370,6840,2,0,1987,98119,47.6503042291376,-122.36600456014,53033005900,"Census Tract 59, King County, Washington",7975,28.5,0,0.05,0.18,0.41,0.37,0.15
3585900665,20140606,805000,5,2.5,4600,19831,1,0,1956,98177,47.7607986452102,-122.377921156385,53033020800,"Census Tract 208, King County, Washington",4329,46.6,0.03,0.12,0.24,0.32,0.28,0.05
4447300137,20140604,989000,5,3.5,3280,4000,2,0,2003,98117,47.6889968431637,-122.39595699382,53033003100,"Census Tract 31, King County, Washington",6457,40.6,0.03,0.08,0.23,0.41,0.25,0.05
6613000715,20140721,1340000,4,3,2760,4905,2,0,1938,98105,47.6590994132434,-122.269982908888,53033004100,"Census Tract 41, King County, Washington",7920,40.1,0.02,0.03,0.14,0.39,0.42,0.07
6738700005,20140529,395000,2,1,1320,1824,1.5,0,1909,98144,47.5849919018277,-122.293950588393,53033009500,"Census Tract 95, King County, Washington",6614,43,0.09,0.13,0.19,0.3,0.28,0.16
322059049,20141003,295000,2,1,820,288367,1,0,1930,98042,47.4195948176631,-122.165064614863,53033029307,"Census Tract 293.07, King County, Washington",4219,37.3,0.09,0.17,0.36,0.28,0.1,0.02
1387301350,20141123,402000,3,2,1720,7704,1,0,1969,98011,47.7367906744475,-122.195062763466,53033022001,"Census Tract 220.01, King County, Washington",5376,43.9,0.03,0.19,0.32,0.33,0.14,0.03
5437400630,20141016,625000,4,2.25,1920,8259,2,0,1979,98027,47.561597414975,-122.087951513595,53033023404,"Census Tract 234.04, King County, Washington",3436,39.9,0.03,0.04,0.19,0.42,0.32,0.01
5469501850,20140629,402000,4,2.75,2950,15540,1,0,1974,98042,47.3845097444412,-122.152070210051,53033031703,"Census Tract 317.03, King County, Washington",7137,45.8,0.09,0.2,0.39,0.18,0.14,0.08
6382500020,20140805,690000,4,2,1760,7800,1,0,1954,98117,47.6944913776413,-122.380029467748,53033001600,"Census Tract 16, King County, Washington",4603,45,0.03,0.09,0.26,0.34,0.27,0.06
522059352,20150326,358800,4,2.5,2155,8140,2,0,1996,98031,47.4204018138048,-122.200935519591,53033029305,"Census Tract 293.05, King County, Washington",4215,39.4,0.18,0.22,0.34,0.21,0.06,0.12
9169100130,20141007,502000,2,1,1570,4704,1.5,0,1931,98136,47.5255909830143,-122.39203390428,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
1721059069,20140717,235000,3,2,1110,8724,1,0,1990,98002,47.3056030005526,-122.205905422269,53033030600,"Census Tract 306, King County, Washington",5874,36.5,0.13,0.35,0.4,0.1,0.03,0.18
2533300680,20141007,1225000,3,2.5,2860,4500,2,0,1915,98119,47.6463046276091,-122.370985323594,53033005900,"Census Tract 59, King County, Washington",7975,28.5,0,0.05,0.18,0.41,0.37,0.15
6752600130,20150413,351000,4,2.5,2370,7274,2,0,1997,98031,47.3982067562892,-122.171041539517,53033029406,"Census Tract 294.06, King County, Washington",5222,36.9,0.09,0.21,0.34,0.24,0.12,0.08
1121000095,20141105,320000,2,1,1120,5329,1,0,1929,98126,47.5421094954064,-122.377970875101,53033010600,"Census Tract 106, King County, Washington",8328,41.8,0.02,0.13,0.27,0.38,0.2,0.07
2926049376,20150420,220000,2,1,1060,10423,1.5,0,1965,98125,47.705009195481,-122.312917845657,53033001200,"Census Tract 12, King County, Washington",7024,35.4,0.09,0.15,0.32,0.3,0.14,0.25
7511200020,20140829,509900,3,1.75,1690,53578,1,0,1984,98053,47.6546093136111,-122.048921263246,53033032328,"Census Tract 323.28, King County, Washington",3476,39.5,0.03,0.07,0.28,0.36,0.25,0.03
3625059109,20140508,1051000,4,3,2920,33976,1,0,1964,98008,47.6164088096475,-122.104002237421,53033023000,"Census Tract 230, King County, Washington",5179,45.5,0.04,0.19,0.2,0.36,0.2,0.04
5412100920,20141203,250000,4,2.75,1830,6643,2,0,2001,98001,47.2600921758604,-122.28597151997,53033030404,"Census Tract 304.04, King County, Washington",4930,39.3,0.04,0.33,0.36,0.2,0.06,0.08
4019301205,20141202,410000,3,1.5,2270,8187,1,0,1954,98155,47.7572981419419,-122.27790191984,53033021500,"Census Tract 215, King County, Washington",4365,47,0.02,0.11,0.27,0.35,0.25,0.05
9320500080,20140510,265000,4,1,1940,9533,1,0,1962,98031,47.4139066085644,-122.207995347657,53033029204,"Census Tract 292.04, King County, Washington",7229,31.6,0.1,0.25,0.38,0.16,0.12,0.06
3066200440,20140608,684680,4,2.25,2370,9360,2,0,1979,98052,47.6517978489033,-122.12293586588,53033022803,"Census Tract 228.03, King County, Washington",5556,32.5,0.03,0.08,0.15,0.4,0.34,0.08
8651720420,20150428,513000,4,2.5,1930,8040,1,0,1978,98034,47.7283036038286,-122.217961447227,53033022202,"Census Tract 222.02, King County, Washington",7245,36.2,0.03,0.12,0.32,0.37,0.17,0.05
2770602135,20140514,607500,5,1.75,2220,6000,1.5,0,1923,98199,47.6480035235332,-122.384077776149,53033005802,"Census Tract 58.02, King County, Washington",5680,33.6,0.02,0.09,0.21,0.43,0.25,0.06
8950500250,20150421,479900,4,2,2510,9750,1,0,1960,98028,47.7438061295567,-122.229003963443,53033022102,"Census Tract 221.02, King County, Washington",6461,39,0.02,0.08,0.27,0.41,0.21,0.04
40000362,20140506,78000,2,1,780,16344,1,0,1942,98168,47.4739091503924,-122.280025528836,53033028200,"Census Tract 282, King County, Washington",5005,33,0.2,0.29,0.34,0.13,0.05,0.29
2887700091,20140923,625000,4,2,2190,3622,1.5,0,1925,98115,47.6887021700344,-122.312036212803,53033002600,"Census Tract 26, King County, Washington",5061,36,0,0.09,0.2,0.41,0.3,0.12
9264930980,20140728,340000,4,2.5,2380,9362,2,0,2000,98023,47.3148024254421,-122.349091532736,53033030308,"Census Tract 303.08, King County, Washington",6575,29.8,0.04,0.29,0.42,0.18,0.08,0.15
1257200050,20140731,1305000,5,3.5,3270,4080,2,0,2011,98115,47.6754074749302,-122.326965932078,53033003600,"Census Tract 36, King County, Washington",6631,31.3,0.01,0.06,0.14,0.5,0.29,0.15
7414200010,20141218,276000,3,1,870,8040,1,0,1953,98177,47.7048029557199,-122.368036472315,53033001400,"Census Tract 14, King County, Washington",5550,36.7,0.09,0.11,0.25,0.33,0.22,0.07
3342700491,20140814,679000,3,2.5,2770,9350,2,0,1957,98056,47.5252934227589,-122.20098443475,53033025301,"Census Tract 253.01, King County, Washington",6525,41.2,0.09,0.22,0.3,0.28,0.11,0.07
8820903560,20141216,380000,2,1,700,4836,1,0,1926,98125,47.713900997544,-122.288077605582,53033000800,"Census Tract 8, King County, Washington",2582,46.6,0.04,0.09,0.27,0.27,0.32,0.07
1723049008,20140822,2e+05,2,1,930,8665,1,0,1938,98168,47.4821974984746,-122.318086058149,53033027400,"Census Tract 274, King County, Washington",4973,36.7,0.15,0.34,0.32,0.16,0.03,0.15
705710290,20150420,361500,4,2.75,2190,6740,2,0,1995,98038,47.3803942635751,-122.026958398034,53033032010,"Census Tract 320.10, King County, Washington",5810,39,0.02,0.18,0.39,0.32,0.09,0.06
5468730280,20141013,290000,4,2.5,1850,5674,2,0,1993,98042,47.3536019720761,-122.142035959284,53033031704,"Census Tract 317.04, King County, Washington",5459,36.2,0.08,0.31,0.37,0.18,0.06,0.07
5487300020,20150121,464550,3,1.5,1690,10500,1,0,1967,98033,47.7018092304619,-122.165022169847,53033022603,"Census Tract 226.03, King County, Washington",5691,35,0.05,0.11,0.32,0.33,0.18,0.03
8019201061,20150115,235000,3,2,1090,8400,1,0,1961,98168,47.4942013840802,-122.322066974414,53033027000,"Census Tract 270, King County, Washington",3246,37.3,0.17,0.29,0.33,0.14,0.06,0.19
6822100050,20140918,525000,2,1.5,960,7200,1,0,1910,98199,47.6489997246107,-122.403094079246,53033005700,"Census Tract 57, King County, Washington",6816,40.5,0.02,0.07,0.23,0.4,0.27,0.06
9560700010,20140801,549800,3,2.25,1580,11680,1,0,1958,98005,47.5871966620035,-122.169904355259,53033023500,"Census Tract 235, King County, Washington",3740,42.7,0.03,0.08,0.27,0.37,0.26,0.07
2472920780,20141126,395000,4,2.5,2250,6840,2,0,1987,98058,47.4398058023614,-122.150962990294,53033031909,"Census Tract 319.09, King County, Washington",2919,43.5,0.02,0.14,0.36,0.29,0.19,0.05
2560801222,20141113,309950,3,2.25,1990,6350,2,0,1967,98198,47.3822079633171,-122.315935839678,53033029001,"Census Tract 290.01, King County, Washington",4710,48.5,0.1,0.25,0.35,0.2,0.1,0.11
587800130,20141231,330000,3,2.5,1990,9995,2,0,1996,98198,47.3830084468685,-122.305001660775,53033029003,"Census Tract 290.03, King County, Washington",5700,30.5,0.24,0.23,0.36,0.13,0.03,0.16
1826049408,20150427,383900,3,1.5,1600,8040,1,0,1965,98133,47.7470965862692,-122.337017939171,53033021000,"Census Tract 210, King County, Washington",5842,42.2,0.08,0.22,0.34,0.25,0.11,0.13
87000006,20150413,275000,4,1.75,1680,19405,1,0,1959,98055,47.4552039348731,-122.201953955166,53033025805,"Census Tract 258.05, King County, Washington",5084,36.2,0.13,0.32,0.36,0.14,0.05,0.13
538000190,20150213,334950,4,2.5,2230,5500,2,0,1999,98038,47.3533097059589,-122.023012926499,53033031604,"Census Tract 316.04, King County, Washington",5549,32.7,0.02,0.2,0.37,0.29,0.12,0.05
871001980,20140506,910000,3,3.5,3020,4082,2,0,1954,98199,47.6509990081206,-122.408917642561,53033005600,"Census Tract 56, King County, Washington",6875,47.7,0.03,0.03,0.17,0.38,0.39,0.03
7893805650,20140505,210000,5,2,2050,10200,1,0,1956,98198,47.4135955244192,-122.333086317472,53033028700,"Census Tract 287, King County, Washington",5084,40.4,0.08,0.26,0.4,0.17,0.08,0.08
3294700101,20140909,295000,2,1.75,1050,6500,1.5,0,1925,98055,47.472706540219,-122.199987645691,53033025701,"Census Tract 257.01, King County, Washington",6004,35.5,0.05,0.21,0.4,0.21,0.14,0.11
3630180380,20140725,890900,4,2.5,3420,6233,2,0,2006,98027,47.5415923571143,-121.998092378991,53033032210,"Census Tract 322.10, King County, Washington",13671,35,0.02,0.08,0.24,0.37,0.28,0.03
4320200020,20140922,715000,4,3,1986,6000,2,0,1922,98136,47.5374001418879,-122.389948433387,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
1474000050,20140508,437000,3,1.75,1310,9282,1,0,1976,98052,47.6843985699764,-122.111085413283,53033032325,"Census Tract 323.25, King County, Washington",5823,33.7,0.04,0.1,0.21,0.35,0.29,0.09
8638500020,20140911,315000,3,1,1210,8505,1.5,0,1958,98106,47.538891426882,-122.353006173426,53033010800,"Census Tract 108, King County, Washington",4970,36,0.05,0.2,0.35,0.26,0.14,0.16
6788201440,20150407,855000,5,1.5,1930,4500,1.5,0,1929,98112,47.640094609371,-122.302967027699,53033006200,"Census Tract 62, King County, Washington",4416,40.3,0.01,0.07,0.08,0.33,0.51,0.04
8835900010,20140804,579000,3,1,1590,5400,1,0,1948,98118,47.550893729333,-122.260929433771,53033010200,"Census Tract 102, King County, Washington",4570,41.8,0.09,0.11,0.2,0.32,0.28,0.06
2044500213,20150126,449000,4,2,1870,6000,1.5,0,1956,98125,47.7154904414259,-122.314939034195,53033000600,"Census Tract 6, King County, Washington",8061,37.2,0.07,0.21,0.27,0.28,0.18,0.1
5162100660,20140826,335000,4,2.5,2520,7205,2,0,1987,98003,47.3429944285072,-122.31609970948,53033030003,"Census Tract 300.03, King County, Washington",6295,39.9,0.11,0.22,0.39,0.2,0.08,0.1
8562750250,20140704,6e+05,3,2.5,2320,7609,2,0,2003,98027,47.5390945294222,-122.0689878093,53033025006,"Census Tract 250.06, King County, Washington",6068,34.9,0.01,0.09,0.18,0.36,0.36,0.1
9547205610,20140929,719000,4,2.75,2210,3400,1.5,0,1926,98115,47.6825924790053,-122.311036056382,53033002600,"Census Tract 26, King County, Washington",5061,36,0,0.09,0.2,0.41,0.3,0.12
2131701410,20150427,299950,3,2.25,1370,5000,2,0,1990,98019,47.7371941121772,-121.980952102668,53033032401,"Census Tract 324.01, King County, Washington",6302,39.1,0.05,0.21,0.33,0.31,0.1,0.11
3878900225,20140602,345000,3,1.75,1990,5650,1,0,1963,98178,47.508604510835,-122.251920863532,53033011900,"Census Tract 119, King County, Washington",7597,37.5,0.14,0.28,0.27,0.19,0.1,0.17
7300700050,20150219,325000,3,1,1300,8879,1,0,1950,98155,47.7465070263514,-122.325907420459,53033021000,"Census Tract 210, King County, Washington",5842,42.2,0.08,0.22,0.34,0.25,0.11,0.13
5637500250,20150210,447000,2,1,760,6035,1,0,1920,98136,47.5442956090177,-122.382072199631,53033010600,"Census Tract 106, King County, Washington",8328,41.8,0.02,0.13,0.27,0.38,0.2,0.07
259601100,20140513,580000,5,2,2290,7125,1,0,1964,98008,47.6340092651026,-122.118946075273,53033022901,"Census Tract 229.01, King County, Washington",2963,44.9,0.06,0.13,0.18,0.37,0.27,0.03
1786700080,20150115,470000,4,2.5,2700,6769,2,0,1999,98042,47.3753037701632,-122.154989562335,53033031703,"Census Tract 317.03, King County, Washington",7137,45.8,0.09,0.2,0.39,0.18,0.14,0.08
8651611640,20150424,782500,3,2.5,3750,7821,2,0,2001,98074,47.632509645695,-122.063984079497,53033032316,"Census Tract 323.16, King County, Washington",5512,39.5,0.02,0.05,0.15,0.48,0.3,0.03
7883605900,20141015,315450,3,1.75,1130,7500,1.5,0,1908,98108,47.5254020508908,-122.318020350737,53033011200,"Census Tract 112, King County, Washington",3719,32.9,0.27,0.25,0.29,0.13,0.05,0.37
8651442910,20150325,247500,4,2,1710,5200,1,0,1977,98042,47.3634002383465,-122.0899922473,53033032005,"Census Tract 320.05, King County, Washington",7361,35.1,0.08,0.37,0.32,0.15,0.08,0.13
5135000170,20140806,655000,4,1.75,2540,7620,1,0,1948,98116,47.5709047283837,-122.406023116522,53033009701,"Census Tract 97.01, King County, Washington",6254,44.1,0.02,0.08,0.25,0.42,0.22,0.04
2597501190,20150512,270000,3,2.25,2080,26574,1,0,1993,98002,47.2846007119258,-122.192075516875,53033031100,"Census Tract 311, King County, Washington",6744,42.2,0.14,0.37,0.34,0.11,0.05,0.16
4310703070,20150413,650000,6,3,2960,5000,1,0,1968,98103,47.6970966632304,-122.340916239452,53033001800,"Census Tract 18, King County, Washington",5380,31.8,0.09,0.07,0.25,0.42,0.17,0.13
1180002580,20150319,180000,2,1,890,6000,1,0,1919,98178,47.4975911736674,-122.224944061502,53033026002,"Census Tract 260.02, King County, Washington",8590,32.3,0.17,0.24,0.33,0.19,0.07,0.2
7853230460,20150403,555000,3,2.5,2690,4819,2,0,2004,98065,47.530206866162,-121.849008508088,53033032602,"Census Tract 326.02, King County, Washington",13392,34.9,0.04,0.08,0.28,0.42,0.19,0.02
1796350080,20140623,239950,3,1.75,1230,9600,1,0,1984,98042,47.3675030000903,-122.095028241002,53033032005,"Census Tract 320.05, King County, Washington",7361,35.1,0.08,0.37,0.32,0.15,0.08,0.13
1454100440,20140605,456000,4,1.75,1670,9886,1,0,1947,98125,47.7249046863192,-122.287027368082,53033000100,"Census Tract 1, King County, Washington",7963,34.8,0.09,0.18,0.28,0.28,0.17,0.19
4023500352,20150217,425000,5,2.5,2840,9425,1,0,1962,98155,47.7608952192743,-122.296954632024,53033021400,"Census Tract 214, King County, Washington",3956,44.4,0.08,0.13,0.25,0.32,0.22,0.1
1925059073,20141010,1300000,5,1.75,2130,19180,1,0,1968,98004,47.63800624676,-122.213050658346,53033024100,"Census Tract 241, King County, Washington",4838,46.1,0.02,0.05,0.16,0.45,0.32,0.03
2653000005,20140512,840000,4,2.75,2600,2750,1.5,0,1936,98119,47.6413071887973,-122.356968971309,53033006000,"Census Tract 60, King County, Washington",5785,36.2,0.02,0.02,0.22,0.36,0.37,0.09
8097000250,20150130,323400,4,3,2060,9138,1,0,1992,98092,47.320998032403,-122.184918707997,53033031205,"Census Tract 312.05, King County, Washington",6892,31.8,0.1,0.2,0.43,0.18,0.09,0.15
2541100010,20140708,6e+05,4,2.5,2250,11370,2,0,1991,98034,47.7115064294553,-122.23894823909,53033022300,"Census Tract 223, King County, Washington",2647,50.3,0.01,0.09,0.17,0.37,0.36,0.03
7397300170,20140530,3710000,4,3.5,5550,28078,2,0,2000,98039,47.6395099237495,-122.234081416226,53033024200,"Census Tract 242, King County, Washington",3212,45.4,0.01,0.06,0.12,0.47,0.35,0.06
2474300050,20140722,740000,5,3.5,2720,11454,2,0,1988,98052,47.6466005590263,-122.119067449144,53033022803,"Census Tract 228.03, King County, Washington",5556,32.5,0.03,0.08,0.15,0.4,0.34,0.08
3776300010,20150224,1030000,4,3.5,2730,5607,1,0,1948,98199,47.6387003854709,-122.39593714647,53033005600,"Census Tract 56, King County, Washington",6875,47.7,0.03,0.03,0.17,0.38,0.39,0.03
7525530670,20141112,745000,4,2.5,3130,10860,2,0,1990,98075,47.5600044397152,-122.040098533462,53033032208,"Census Tract 322.08, King County, Washington",9749,44.6,0.02,0.11,0.25,0.37,0.26,0.05
1450000050,20150501,201000,3,1,900,7576,1,0,1959,98002,47.2880992804597,-122.220019826463,53033030802,"Census Tract 308.02, King County, Washington",3894,35.7,0.19,0.44,0.28,0.08,0.02,0.19
7984400050,20140922,207000,3,1.5,1460,11100,1,0,1956,98003,47.3252998172524,-122.298099246447,53033030006,"Census Tract 300.06, King County, Washington",4109,36.8,0.25,0.34,0.25,0.13,0.03,0.32
1446401190,20150317,175000,2,1,620,6600,1,0,1963,98168,47.4861955911336,-122.329982172044,53033027400,"Census Tract 274, King County, Washington",4973,36.7,0.15,0.34,0.32,0.16,0.03,0.15
6332000130,20150420,525000,3,1.75,1470,6550,1,0,1916,98126,47.5462925883631,-122.380991455205,53033010600,"Census Tract 106, King County, Washington",8328,41.8,0.02,0.13,0.27,0.38,0.2,0.07
7956300020,20140603,206000,3,1,1060,9600,1,0,1962,98023,47.2878026408265,-122.357904346702,53033030310,"Census Tract 303.10, King County, Washington",6206,38,0.11,0.26,0.34,0.2,0.09,0.09
240000130,20141013,706000,4,2.5,3280,16575,1,0,1972,98188,47.4259944313805,-122.284939089273,53033028802,"Census Tract 288.02, King County, Washington",6954,31.1,0.2,0.26,0.34,0.13,0.06,0.34
8818900250,20140507,530000,3,1,1340,4284,1,0,1910,98105,47.6632960703014,-122.32391172427,53033005200,"Census Tract 52, King County, Washington",7041,23.8,0.03,0.05,0.23,0.37,0.32,0.42
